2644;Черноерковская;{"title": "Черноерковская", "regions": [{"name": "Краснодарский край", "city_id": "4011", "region_id": "1438"}]}
2645;Черноморский;{"title": "Черноморский", "regions": [{"name": "Краснодарский край", "city_id": "4012", "region_id": "1438"}]}
2646;Шедок;{"title": "Шедок", "regions": [{"name": "Краснодарский край", "city_id": "4013", "region_id": "1438"}]}
2647;Шепси;{"title": "Шепси", "regions": [{"name": "Краснодарский край", "city_id": "4014", "region_id": "1438"}]}
2648;Широчанка;{"title": "Широчанка", "regions": [{"name": "Краснодарский край", "city_id": "4015", "region_id": "1438"}]}
2649;Шкуринская;{"title": "Шкуринская", "regions": [{"name": "Краснодарский край", "city_id": "4016", "region_id": "1438"}]}
2650;Эстосадок;{"title": "Эстосадок", "regions": [{"name": "Краснодарский край", "city_id": "5037", "region_id": "1438"}]}
2651;Юровка;{"title": "Юровка", "regions": [{"name": "Краснодарский край", "city_id": "4017", "region_id": "1438"}]}
2652;Ярославская;{"title": "Ярославская", "regions": [{"name": "Краснодарский край", "city_id": "3446", "region_id": "1438"}]}
2653;Ясенская;{"title": "Ясенская", "regions": [{"name": "Краснодарский край", "city_id": "4018", "region_id": "1438"}]}
2654;Абадзехская;{"title": "Абадзехская", "regions": [{"name": "Республика Адыгея", "city_id": "5546", "region_id": "1422"}]}
2655;Адыгейск;{"title": "Адыгейск", "regions": [{"name": "Республика Адыгея", "city_id": "1423", "region_id": "1422"}]}
2656;Белое;{"title": "Белое", "regions": [{"name": "Республика Адыгея", "city_id": "5547", "region_id": "1422"}]}
2657;Блечепсин;{"title": "Блечепсин", "regions": [{"name": "Республика Адыгея", "city_id": "5548", "region_id": "1422"}]}
2658;Вольное;{"title": "Вольное", "regions": [{"name": "Республика Адыгея", "city_id": "5549", "region_id": "1422"},{"name": "Астраханская область", "city_id": "5354", "region_id": "1505"}]}
2659;Гиагинская;{"title": "Гиагинская", "regions": [{"name": "Республика Адыгея", "city_id": "3714", "region_id": "1422"}]}
2660;Дмитриевский;{"title": "Дмитриевский", "regions": [{"name": "Республика Адыгея", "city_id": "5127", "region_id": "1422"}]}
2661;Дондуковская;{"title": "Дондуковская", "regions": [{"name": "Республика Адыгея", "city_id": "5550", "region_id": "1422"}]}
2662;Каменномостский;{"title": "Каменномостский", "regions": [{"name": "Республика Адыгея", "city_id": "5551", "region_id": "1422"}]}
2663;Кошехабль;{"title": "Кошехабль", "regions": [{"name": "Республика Адыгея", "city_id": "5552", "region_id": "1422"}]}
2664;Красногвардейское;{"title": "Красногвардейское", "regions": [{"name": "Республика Адыгея", "city_id": "5553", "region_id": "1422"},{"name": "Ставропольский край", "city_id": "3783", "region_id": "1481"},{"name": "Республика Крым", "city_id": "2392", "region_id": "2114"}]}
2665;Кужорская;{"title": "Кужорская", "regions": [{"name": "Республика Адыгея", "city_id": "5555", "region_id": "1422"}]}
2666;Майкоп;{"title": "Майкоп", "regions": [{"name": "Республика Адыгея", "city_id": "8", "region_id": "1422"}]}
2667;Натырбово;{"title": "Натырбово", "regions": [{"name": "Республика Адыгея", "city_id": "5556", "region_id": "1422"}]}
2668;Новая Адыгея;{"title": "Новая Адыгея", "regions": [{"name": "Республика Адыгея", "city_id": "3697", "region_id": "1422"}]}
2669;Понежукай;{"title": "Понежукай", "regions": [{"name": "Республика Адыгея", "city_id": "5557", "region_id": "1422"}]}
2670;Северо-Восточные Сады;{"title": "Северо-Восточные Сады", "regions": [{"name": "Республика Адыгея", "city_id": "5558", "region_id": "1422"}]}
2671;Тахтамукай;{"title": "Тахтамукай", "regions": [{"name": "Республика Адыгея", "city_id": "5559", "region_id": "1422"}]}
2672;Тлюстенхабль;{"title": "Тлюстенхабль", "regions": [{"name": "Республика Адыгея", "city_id": "5560", "region_id": "1422"}]}
2673;Тульский;{"title": "Тульский", "regions": [{"name": "Республика Адыгея", "city_id": "5561", "region_id": "1422"}]}
2674;Хакуринохабль;{"title": "Хакуринохабль", "regions": [{"name": "Республика Адыгея", "city_id": "5562", "region_id": "1422"}]}
2675;Ханская;{"title": "Ханская", "regions": [{"name": "Республика Адыгея", "city_id": "5563", "region_id": "1422"}]}
2676;Хатукай;{"title": "Хатукай", "regions": [{"name": "Республика Адыгея", "city_id": "5564", "region_id": "1422"}]}
2677;Ходзь;{"title": "Ходзь", "regions": [{"name": "Республика Адыгея", "city_id": "5565", "region_id": "1422"}]}
2678;Энем;{"title": "Энем", "regions": [{"name": "Республика Адыгея", "city_id": "2753", "region_id": "1422"}]}
2679;Яблоновский;{"title": "Яблоновский", "regions": [{"name": "Республика Адыгея", "city_id": "2954", "region_id": "1422"},{"name": "Ростовская область", "city_id": "4564", "region_id": "1530"}]}
2680;Аксай;{"title": "Аксай", "regions": [{"name": "Республика Дагестан", "city_id": "5566", "region_id": "1424"},{"name": "Ростовская область", "city_id": "1532", "region_id": "1530"}]}
2681;Акуша;{"title": "Акуша", "regions": [{"name": "Республика Дагестан", "city_id": "5567", "region_id": "1424"}]}
2682;Альбурикент;{"title": "Альбурикент", "regions": [{"name": "Республика Дагестан", "city_id": "5568", "region_id": "1424"}]}
2683;Анди;{"title": "Анди", "regions": [{"name": "Республика Дагестан", "city_id": "5569", "region_id": "1424"}]}
2684;Ансалта;{"title": "Ансалта", "regions": [{"name": "Республика Дагестан", "city_id": "5570", "region_id": "1424"}]}
2685;Ахты;{"title": "Ахты", "regions": [{"name": "Республика Дагестан", "city_id": "5571", "region_id": "1424"}]}
2686;Бабаюрт;{"title": "Бабаюрт", "regions": [{"name": "Республика Дагестан", "city_id": "5572", "region_id": "1424"}]}
2687;Белиджи;{"title": "Белиджи", "regions": [{"name": "Республика Дагестан", "city_id": "5573", "region_id": "1424"}]}
2688;Ботлих;{"title": "Ботлих", "regions": [{"name": "Республика Дагестан", "city_id": "5574", "region_id": "1424"}]}
2689;Буйнакск;{"title": "Буйнакск", "regions": [{"name": "Республика Дагестан", "city_id": "1425", "region_id": "1424"}]}
2690;Верхнее Казанище;{"title": "Верхнее Казанище", "regions": [{"name": "Республика Дагестан", "city_id": "5575", "region_id": "1424"}]}
2691;Геджух;{"title": "Геджух", "regions": [{"name": "Республика Дагестан", "city_id": "5576", "region_id": "1424"}]}
2692;Гергебиль;{"title": "Гергебиль", "regions": [{"name": "Республика Дагестан", "city_id": "5577", "region_id": "1424"}]}
2693;Губден;{"title": "Губден", "regions": [{"name": "Республика Дагестан", "city_id": "5578", "region_id": "1424"}]}
2694;Дагестанские Огни;{"title": "Дагестанские Огни", "regions": [{"name": "Республика Дагестан", "city_id": "1426", "region_id": "1424"}]}
2695;Дербент;{"title": "Дербент", "regions": [{"name": "Республика Дагестан", "city_id": "1427", "region_id": "1424"}]}
2696;Дылым;{"title": "Дылым", "regions": [{"name": "Республика Дагестан", "city_id": "5580", "region_id": "1424"}]}
2697;Зубутли-Миатли;{"title": "Зубутли-Миатли", "regions": [{"name": "Республика Дагестан", "city_id": "5581", "region_id": "1424"}]}
2698;Избербаш;{"title": "Избербаш", "regions": [{"name": "Республика Дагестан", "city_id": "1428", "region_id": "1424"}]}
2699;Кака-Шура;{"title": "Кака-Шура", "regions": [{"name": "Республика Дагестан", "city_id": "5582", "region_id": "1424"}]}
2700;Карабудахкент;{"title": "Карабудахкент", "regions": [{"name": "Республика Дагестан", "city_id": "5583", "region_id": "1424"}]}
2701;Каспийск;{"title": "Каспийск", "regions": [{"name": "Республика Дагестан", "city_id": "1429", "region_id": "1424"}]}
2702;Касумкент;{"title": "Касумкент", "regions": [{"name": "Республика Дагестан", "city_id": "5584", "region_id": "1424"}]}
2703;Каякент;{"title": "Каякент", "regions": [{"name": "Республика Дагестан", "city_id": "5585", "region_id": "1424"}]}
2704;Кизилюрт;{"title": "Кизилюрт", "regions": [{"name": "Республика Дагестан", "city_id": "1430", "region_id": "1424"}]}
2705;Кизляр;{"title": "Кизляр", "regions": [{"name": "Республика Дагестан", "city_id": "1431", "region_id": "1424"},{"name": "Республика Северная Осетия-Алания", "city_id": "5647", "region_id": "1475"}]}
2706;Коркмаскала;{"title": "Коркмаскала", "regions": [{"name": "Республика Дагестан", "city_id": "5587", "region_id": "1424"}]}
2707;Кочубей;{"title": "Кочубей", "regions": [{"name": "Республика Дагестан", "city_id": "5588", "region_id": "1424"}]}
2708;Куруш;{"title": "Куруш", "regions": [{"name": "Республика Дагестан", "city_id": "5589", "region_id": "1424"}]}
2709;Кяхулай;{"title": "Кяхулай", "regions": [{"name": "Республика Дагестан", "city_id": "5590", "region_id": "1424"}]}
2710;Леваши;{"title": "Леваши", "regions": [{"name": "Республика Дагестан", "city_id": "5591", "region_id": "1424"}]}
2711;Ленинкент;{"title": "Ленинкент", "regions": [{"name": "Республика Дагестан", "city_id": "5592", "region_id": "1424"}]}
2712;Магарамкент;{"title": "Магарамкент", "regions": [{"name": "Республика Дагестан", "city_id": "5593", "region_id": "1424"}]}
2713;Маджалис;{"title": "Маджалис", "regions": [{"name": "Республика Дагестан", "city_id": "5594", "region_id": "1424"}]}
2714;Мамедкала;{"title": "Мамедкала", "regions": [{"name": "Республика Дагестан", "city_id": "5595", "region_id": "1424"}]}
2715;Манаскент;{"title": "Манаскент", "regions": [{"name": "Республика Дагестан", "city_id": "5596", "region_id": "1424"}]}
2716;Махачкала;{"title": "Махачкала", "regions": [{"name": "Республика Дагестан", "city_id": "29", "region_id": "1424"}]}
2717;Нечаевка;{"title": "Нечаевка", "regions": [{"name": "Республика Дагестан", "city_id": "5597", "region_id": "1424"}]}
2718;Нижнее Казанище;{"title": "Нижнее Казанище", "regions": [{"name": "Республика Дагестан", "city_id": "5598", "region_id": "1424"}]}
2719;Нижний Дженгутай;{"title": "Нижний Дженгутай", "regions": [{"name": "Республика Дагестан", "city_id": "5599", "region_id": "1424"}]}
2720;Новая Мака;{"title": "Новая Мака", "regions": [{"name": "Республика Дагестан", "city_id": "5600", "region_id": "1424"}]}
2721;Новокаякент;{"title": "Новокаякент", "regions": [{"name": "Республика Дагестан", "city_id": "5601", "region_id": "1424"}]}
2722;Новолакское;{"title": "Новолакское", "regions": [{"name": "Республика Дагестан", "city_id": "5602", "region_id": "1424"}]}
2723;Новый Кяхулай;{"title": "Новый Кяхулай", "regions": [{"name": "Республика Дагестан", "city_id": "5603", "region_id": "1424"}]}
2724;Новый Сулак;{"title": "Новый Сулак", "regions": [{"name": "Республика Дагестан", "city_id": "5604", "region_id": "1424"}]}
2725;Новый Хушет;{"title": "Новый Хушет", "regions": [{"name": "Республика Дагестан", "city_id": "5605", "region_id": "1424"}]}
2726;Новый Чиркей;{"title": "Новый Чиркей", "regions": [{"name": "Республика Дагестан", "city_id": "5606", "region_id": "1424"}]}
2727;Семендер;{"title": "Семендер", "regions": [{"name": "Республика Дагестан", "city_id": "5608", "region_id": "1424"}]}
2728;Сергокала;{"title": "Сергокала", "regions": [{"name": "Республика Дагестан", "city_id": "5609", "region_id": "1424"}]}
2729;Сулак;{"title": "Сулак", "regions": [{"name": "Республика Дагестан", "city_id": "5610", "region_id": "1424"}]}
2730;Тарки;{"title": "Тарки", "regions": [{"name": "Республика Дагестан", "city_id": "5611", "region_id": "1424"}]}
2731;Тарумовка;{"title": "Тарумовка", "regions": [{"name": "Республика Дагестан", "city_id": "5612", "region_id": "1424"}]}
2732;Терекли-Мектеб;{"title": "Терекли-Мектеб", "regions": [{"name": "Республика Дагестан", "city_id": "5613", "region_id": "1424"}]}
2733;Тюбе;{"title": "Тюбе", "regions": [{"name": "Республика Дагестан", "city_id": "5614", "region_id": "1424"}]}
2734;Усиша;{"title": "Усиша", "regions": [{"name": "Республика Дагестан", "city_id": "5615", "region_id": "1424"}]}
2735;Хасавюрт;{"title": "Хасавюрт", "regions": [{"name": "Республика Дагестан", "city_id": "1432", "region_id": "1424"}]}
2736;Чонтаул;{"title": "Чонтаул", "regions": [{"name": "Республика Дагестан", "city_id": "5616", "region_id": "1424"}]}
2737;Шамхал-Термен;{"title": "Шамхал-Термен", "regions": [{"name": "Республика Дагестан", "city_id": "5618", "region_id": "1424"}]}
2738;Шамилькала;{"title": "Шамилькала", "regions": [{"name": "Республика Дагестан", "city_id": "5617", "region_id": "1424"}]}
2739;Южно-Сухокумск;{"title": "Южно-Сухокумск", "regions": [{"name": "Республика Дагестан", "city_id": "1433", "region_id": "1424"}]}
2740;Али-Юрт;{"title": "Али-Юрт", "regions": [{"name": "Республика Ингушетия", "city_id": "5619", "region_id": "1434"}]}
2741;Барсуки;{"title": "Барсуки", "regions": [{"name": "Республика Ингушетия", "city_id": "5620", "region_id": "1434"},{"name": "Тульская область", "city_id": "4039", "region_id": "1913"}]}
2742;Верхние Ачалуки;{"title": "Верхние Ачалуки", "regions": [{"name": "Республика Ингушетия", "city_id": "5621", "region_id": "1434"}]}
2743;Галашки;{"title": "Галашки", "regions": [{"name": "Республика Ингушетия", "city_id": "5622", "region_id": "1434"}]}
2744;Долаково;{"title": "Долаково", "regions": [{"name": "Республика Ингушетия", "city_id": "5623", "region_id": "1434"}]}
2745;Инарки;{"title": "Инарки", "regions": [{"name": "Республика Ингушетия", "city_id": "5624", "region_id": "1434"}]}
2746;Кантышево;{"title": "Кантышево", "regions": [{"name": "Республика Ингушетия", "city_id": "5625", "region_id": "1434"}]}
2747;Карабулак;{"title": "Карабулак", "regions": [{"name": "Республика Ингушетия", "city_id": "1435", "region_id": "1434"}]}
2748;Магас;{"title": "Магас", "regions": [{"name": "Республика Ингушетия", "city_id": "34", "region_id": "1434"}]}
2749;Малгобек;{"title": "Малгобек", "regions": [{"name": "Республика Ингушетия", "city_id": "1436", "region_id": "1434"}]}
2750;Назрань;{"title": "Назрань", "regions": [{"name": "Республика Ингушетия", "city_id": "1437", "region_id": "1434"}]}
2751;Нестеровская;{"title": "Нестеровская", "regions": [{"name": "Республика Ингушетия", "city_id": "5626", "region_id": "1434"}]}
2752;Плиево;{"title": "Плиево", "regions": [{"name": "Республика Ингушетия", "city_id": "5628", "region_id": "1434"}]}
2753;Сагопши;{"title": "Сагопши", "regions": [{"name": "Республика Ингушетия", "city_id": "5629", "region_id": "1434"}]}
2754;Сунжа;{"title": "Сунжа", "regions": [{"name": "Республика Ингушетия", "city_id": "5627", "region_id": "1434"},{"name": "Республика Северная Осетия-Алания", "city_id": "5655", "region_id": "1475"}]}
2755;Сурхахи;{"title": "Сурхахи", "regions": [{"name": "Республика Ингушетия", "city_id": "5630", "region_id": "1434"}]}
2756;Экажево;{"title": "Экажево", "regions": [{"name": "Республика Ингушетия", "city_id": "5632", "region_id": "1434"}]}
2757;Яндаре;{"title": "Яндаре", "regions": [{"name": "Республика Ингушетия", "city_id": "5633", "region_id": "1434"}]}
2758;Алагир;{"title": "Алагир", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "1476", "region_id": "1475"}]}
2759;Ардон;{"title": "Ардон", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "1477", "region_id": "1475"}]}
2760;Архонская;{"title": "Архонская", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5640", "region_id": "1475"}]}
2761;Беслан;{"title": "Беслан", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "1478", "region_id": "1475"}]}
2762;Владикавказ;{"title": "Владикавказ", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "82", "region_id": "1475"}]}
2763;Гизель;{"title": "Гизель", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5641", "region_id": "1475"}]}
2764;Дигора;{"title": "Дигора", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "1479", "region_id": "1475"}]}
2765;Заводской;{"title": "Заводской", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5642", "region_id": "1475"}]}
2766;Змейская;{"title": "Змейская", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5643", "region_id": "1475"}]}
2767;Ир;{"title": "Ир", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5644", "region_id": "1475"}]}
2768;Камбилеевское;{"title": "Камбилеевское", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5645", "region_id": "1475"}]}
2769;Карджин;{"title": "Карджин", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5646", "region_id": "1475"}]}
2770;Луковская;{"title": "Луковская", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5648", "region_id": "1475"}]}
2771;Майское;{"title": "Майское", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5649", "region_id": "1475"}]}
2772;Моздок;{"title": "Моздок", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "1480", "region_id": "1475"}]}
2773;Ногир;{"title": "Ногир", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5651", "region_id": "1475"}]}
2774;Ольгинское;{"title": "Ольгинское", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5653", "region_id": "1475"}]}
2775;Павлодольская;{"title": "Павлодольская", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5654", "region_id": "1475"}]}
2776;Тарское;{"title": "Тарское", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5656", "region_id": "1475"}]}
2777;Терская;{"title": "Терская", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5657", "region_id": "1475"}]}
2778;Хумалаг;{"title": "Хумалаг", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5659", "region_id": "1475"}]}
2779;Чермен;{"title": "Чермен", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5660", "region_id": "1475"}]}
2780;Чикола;{"title": "Чикола", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5661", "region_id": "1475"}]}
2781;Эльхотово;{"title": "Эльхотово", "regions": [{"name": "Республика Северная Осетия-Алания", "city_id": "5662", "region_id": "1475"}]}
2782;Александрийская;{"title": "Александрийская", "regions": [{"name": "Ставропольский край", "city_id": "3742", "region_id": "1481"}]}
2783;Александрия;{"title": "Александрия", "regions": [{"name": "Ставропольский край", "city_id": "3743", "region_id": "1481"},{"name": "Кировоградская область", "city_id": "2170", "region_id": "2169"}]}
2784;Анджиевский;{"title": "Анджиевский", "regions": [{"name": "Ставропольский край", "city_id": "5663", "region_id": "1481"}]}
2785;Арзгир;{"title": "Арзгир", "regions": [{"name": "Ставропольский край", "city_id": "3744", "region_id": "1481"}]}
2786;Ачикулак;{"title": "Ачикулак", "regions": [{"name": "Ставропольский край", "city_id": "3745", "region_id": "1481"}]}
2787;Балахоновское;{"title": "Балахоновское", "regions": [{"name": "Ставропольский край", "city_id": "3746", "region_id": "1481"}]}
2788;Барсуковская;{"title": "Барсуковская", "regions": [{"name": "Ставропольский край", "city_id": "3747", "region_id": "1481"}]}
2789;Безопасное;{"title": "Безопасное", "regions": [{"name": "Ставропольский край", "city_id": "3748", "region_id": "1481"}]}
2790;Бекешевская;{"title": "Бекешевская", "regions": [{"name": "Ставропольский край", "city_id": "3749", "region_id": "1481"}]}
2791;Бешпагир;{"title": "Бешпагир", "regions": [{"name": "Ставропольский край", "city_id": "3750", "region_id": "1481"}]}
2792;Благодарный;{"title": "Благодарный", "regions": [{"name": "Ставропольский край", "city_id": "1482", "region_id": "1481"}]}
2793;Благодатное;{"title": "Благодатное", "regions": [{"name": "Ставропольский край", "city_id": "3751", "region_id": "1481"}]}
2794;Большая Джалга;{"title": "Большая Джалга", "regions": [{"name": "Ставропольский край", "city_id": "5664", "region_id": "1481"}]}
2795;Боргустанская;{"title": "Боргустанская", "regions": [{"name": "Ставропольский край", "city_id": "3752", "region_id": "1481"}]}
2796;Буденновск;{"title": "Буденновск", "regions": [{"name": "Ставропольский край", "city_id": "1483", "region_id": "1481"}]}
2797;Бурлацкое;{"title": "Бурлацкое", "regions": [{"name": "Ставропольский край", "city_id": "5665", "region_id": "1481"}]}
2798;Величаевское;{"title": "Величаевское", "regions": [{"name": "Ставропольский край", "city_id": "3753", "region_id": "1481"}]}
2799;Верхнерусское;{"title": "Верхнерусское", "regions": [{"name": "Ставропольский край", "city_id": "3754", "region_id": "1481"}]}
2800;Винсады;{"title": "Винсады", "regions": [{"name": "Ставропольский край", "city_id": "3755", "region_id": "1481"}]}
2801;Высоцкое;{"title": "Высоцкое", "regions": [{"name": "Ставропольский край", "city_id": "5666", "region_id": "1481"}]}
2802;Галюгаевская;{"title": "Галюгаевская", "regions": [{"name": "Ставропольский край", "city_id": "3756", "region_id": "1481"}]}
2803;Георгиевск;{"title": "Георгиевск", "regions": [{"name": "Ставропольский край", "city_id": "1484", "region_id": "1481"}]}
2804;Георгиевская;{"title": "Георгиевская", "regions": [{"name": "Ставропольский край", "city_id": "3757", "region_id": "1481"}]}
2805;Горячеводский;{"title": "Горячеводский", "regions": [{"name": "Ставропольский край", "city_id": "3758", "region_id": "1481"}]}
2806;Гофицкое;{"title": "Гофицкое", "regions": [{"name": "Ставропольский край", "city_id": "3917", "region_id": "1481"}]}
2807;Гражданское;{"title": "Гражданское", "regions": [{"name": "Ставропольский край", "city_id": "5667", "region_id": "1481"}]}
2808;Григорополисская;{"title": "Григорополисская", "regions": [{"name": "Ставропольский край", "city_id": "3760", "region_id": "1481"}]}
2809;Демино;{"title": "Демино", "regions": [{"name": "Ставропольский край", "city_id": "3761", "region_id": "1481"}]}
2810;Дивное;{"title": "Дивное", "regions": [{"name": "Ставропольский край", "city_id": "3762", "region_id": "1481"}]}
2811;Дмитриевское;{"title": "Дмитриевское", "regions": [{"name": "Ставропольский край", "city_id": "3763", "region_id": "1481"}]}
2812;Донское;{"title": "Донское", "regions": [{"name": "Ставропольский край", "city_id": "3764", "region_id": "1481"},{"name": "Липецкая область", "city_id": "3848", "region_id": "1890"}]}
2813;Елизаветинское;{"title": "Елизаветинское", "regions": [{"name": "Ставропольский край", "city_id": "3765", "region_id": "1481"}]}
2814;Ессентуки;{"title": "Ессентуки", "regions": [{"name": "Ставропольский край", "city_id": "1485", "region_id": "1481"}]}
2815;Ессентукская;{"title": "Ессентукская", "regions": [{"name": "Ставропольский край", "city_id": "3766", "region_id": "1481"}]}
2816;Железноводск;{"title": "Железноводск", "regions": [{"name": "Ставропольский край", "city_id": "1486", "region_id": "1481"}]}
2817;Заветное;{"title": "Заветное", "regions": [{"name": "Ставропольский край", "city_id": "3767", "region_id": "1481"},{"name": "Ростовская область", "city_id": "4510", "region_id": "1530"}]}
2818;Затеречный;{"title": "Затеречный", "regions": [{"name": "Ставропольский край", "city_id": "3772", "region_id": "1481"}]}
2819;Зеленокумск;{"title": "Зеленокумск", "regions": [{"name": "Ставропольский край", "city_id": "1487", "region_id": "1481"}]}
2820;Зольская;{"title": "Зольская", "regions": [{"name": "Ставропольский край", "city_id": "3773", "region_id": "1481"}]}
2821;Изобильный;{"title": "Изобильный", "regions": [{"name": "Ставропольский край", "city_id": "1488", "region_id": "1481"}]}
2822;Иноземцево;{"title": "Иноземцево", "regions": [{"name": "Ставропольский край", "city_id": "3775", "region_id": "1481"}]}
2823;Ипатово;{"title": "Ипатово", "regions": [{"name": "Ставропольский край", "city_id": "1489", "region_id": "1481"}]}
2824;Иргаклы;{"title": "Иргаклы", "regions": [{"name": "Ставропольский край", "city_id": "3776", "region_id": "1481"}]}
2825;Казьминское;{"title": "Казьминское", "regions": [{"name": "Ставропольский край", "city_id": "3777", "region_id": "1481"}]}
2826;Канглы;{"title": "Канглы", "regions": [{"name": "Ставропольский край", "city_id": "3778", "region_id": "1481"}]}
2827;Кара-Тюбе;{"title": "Кара-Тюбе", "regions": [{"name": "Ставропольский край", "city_id": "5668", "region_id": "1481"}]}
2828;Каясула;{"title": "Каясула", "regions": [{"name": "Ставропольский край", "city_id": "3918", "region_id": "1481"}]}
2829;Кевсала;{"title": "Кевсала", "regions": [{"name": "Ставропольский край", "city_id": "3779", "region_id": "1481"}]}
2830;Кисловодск;{"title": "Кисловодск", "regions": [{"name": "Ставропольский край", "city_id": "1490", "region_id": "1481"}]}
2831;Комсомолец;{"title": "Комсомолец", "regions": [{"name": "Ставропольский край", "city_id": "3780", "region_id": "1481"}]}
2832;Константиновское;{"title": "Константиновское", "regions": [{"name": "Ставропольский край", "city_id": "3782", "region_id": "1481"}]}
2833;Кочубеевское;{"title": "Кочубеевское", "regions": [{"name": "Ставропольский край", "city_id": "3731", "region_id": "1481"}]}
2834;Краснокумское;{"title": "Краснокумское", "regions": [{"name": "Ставропольский край", "city_id": "3785", "region_id": "1481"}]}
2835;Красный Пахарь;{"title": "Красный Пахарь", "regions": [{"name": "Ставропольский край", "city_id": "3919", "region_id": "1481"}]}
2836;Круглолесское;{"title": "Круглолесское", "regions": [{"name": "Ставропольский край", "city_id": "3786", "region_id": "1481"}]}
2837;Радуга;{"title": "Радуга", "regions": [{"name": "Ставропольский край", "city_id": "6055", "region_id": "1481"}]}
2838;Крымгиреевское;{"title": "Крымгиреевское", "regions": [{"name": "Ставропольский край", "city_id": "3920", "region_id": "1481"}]}
2839;Кугульта;{"title": "Кугульта", "regions": [{"name": "Ставропольский край", "city_id": "3787", "region_id": "1481"}]}
2840;Курсавка;{"title": "Курсавка", "regions": [{"name": "Ставропольский край", "city_id": "2693", "region_id": "1481"}]}
2841;Курская;{"title": "Курская", "regions": [{"name": "Ставропольский край", "city_id": "3788", "region_id": "1481"}]}
2842;Ладовская Балка;{"title": "Ладовская Балка", "regions": [{"name": "Ставропольский край", "city_id": "5669", "region_id": "1481"}]}
2843;Левокумка;{"title": "Левокумка", "regions": [{"name": "Ставропольский край", "city_id": "3921", "region_id": "1481"}]}
2844;Левокумское;{"title": "Левокумское", "regions": [{"name": "Ставропольский край", "city_id": "3789", "region_id": "1481"}]}
2845;Лермонтов;{"title": "Лермонтов", "regions": [{"name": "Ставропольский край", "city_id": "1491", "region_id": "1481"}]}
2846;Летняя Ставка;{"title": "Летняя Ставка", "regions": [{"name": "Ставропольский край", "city_id": "3790", "region_id": "1481"}]}
2847;Лысогорская;{"title": "Лысогорская", "regions": [{"name": "Ставропольский край", "city_id": "3791", "region_id": "1481"}]}
2848;Марьинская;{"title": "Марьинская", "regions": [{"name": "Ставропольский край", "city_id": "3792", "region_id": "1481"}]}
2849;Минеральные Воды;{"title": "Минеральные Воды", "regions": [{"name": "Ставропольский край", "city_id": "1492", "region_id": "1481"}]}
2850;Московское;{"title": "Московское", "regions": [{"name": "Ставропольский край", "city_id": "3793", "region_id": "1481"}]}
2851;Нагутское;{"title": "Нагутское", "regions": [{"name": "Ставропольский край", "city_id": "5670", "region_id": "1481"}]}
2852;Надежда;{"title": "Надежда", "regions": [{"name": "Ставропольский край", "city_id": "3794", "region_id": "1481"}]}
2853;Невинномысск;{"title": "Невинномысск", "regions": [{"name": "Ставропольский край", "city_id": "1494", "region_id": "1481"}]}
2854;Нежинский;{"title": "Нежинский", "regions": [{"name": "Ставропольский край", "city_id": "3877", "region_id": "1481"}]}
2855;Незлобная;{"title": "Незлобная", "regions": [{"name": "Ставропольский край", "city_id": "3878", "region_id": "1481"}]}
2856;Нефтекумск;{"title": "Нефтекумск", "regions": [{"name": "Ставропольский край", "city_id": "1495", "region_id": "1481"}]}
2857;Нины;{"title": "Нины", "regions": [{"name": "Ставропольский край", "city_id": "3879", "region_id": "1481"}]}
2858;Новоалександровск;{"title": "Новоалександровск", "regions": [{"name": "Ставропольский край", "city_id": "1496", "region_id": "1481"}]}
2859;Новоблагодарное;{"title": "Новоблагодарное", "regions": [{"name": "Ставропольский край", "city_id": "3880", "region_id": "1481"}]}
2860;Новозаведенное;{"title": "Новозаведенное", "regions": [{"name": "Ставропольский край", "city_id": "3881", "region_id": "1481"}]}
2861;Новопавловск;{"title": "Новопавловск", "regions": [{"name": "Ставропольский край", "city_id": "1497", "region_id": "1481"}]}
